symbol,cp_time,cp_type,entry_time,entry_price,direction,trade_dir,atr_entry,risk_distance,exit_time,exit_price,exit_reason,hold_bars,gross_R,net_R
BTCUSDT,2024-10-12 20:00:00+00:00,up,2024-10-13 00:00:00+00:00,63176.0,1,1,724.2971062705437,1086.4456594058156,2024-10-13 12:00:00+00:00,62089.554340594186,atr_trail_or_sl,3,-0.9999999999999983,-1.0814089496646986
BTCUSDT,2024-11-03 12:00:00+00:00,down,2024-11-03 16:00:00+00:00,68075.6,-1,-1,855.0559447755812,1282.5839171633718,2024-11-04 00:00:00+00:00,69358.18391716338,atr_trail_or_sl,2,-0.9999999999999991,-1.0743076836724899
BTCUSDT,2024-11-06 00:00:00+00:00,up,2024-11-06 04:00:00+00:00,74367.1,1,1,1411.5731839832956,2117.3597759749437,2024-11-11 04:00:00+00:00,81147.9,time,30,3.2024788970394753,3.1533073102447555
BTCUSDT,2024-12-10 16:00:00+00:00,down,2024-12-10 20:00:00+00:00,95862.9,-1,-1,1893.7846308007647,2840.676946201147,2024-12-11 12:00:00+00:00,98289.7,reversal_invalidation,4,-0.8543034093494425,-0.901548507099638
BTCUSDT,2024-12-11 12:00:00+00:00,up,2024-12-11 16:00:00+00:00,100352.7,1,1,1820.5113515274663,2730.7670272911996,2024-12-16 16:00:00+00:00,106546.0,time,30,2.267970844127074,2.2165223761340487
BTCUSDT,2024-12-20 00:00:00+00:00,down,2024-12-20 04:00:00+00:00,97083.2,-1,-1,2050.898548340104,3076.3478225101558,2024-12-21 04:00:00+00:00,97979.27450454947,atr_trail_or_sl,6,-0.2912786707643204,-0.33545978676345295
BTCUSDT,2025-01-03 00:00:00+00:00,up,2025-01-03 04:00:00+00:00,97019.1,1,1,1241.4900487857412,1862.2350731786119,2025-01-07 12:00:00+00:00,100084.02277361904,atr_trail_or_sl,26,1.6458302272159344,1.5728927436746325
BTCUSDT,2025-01-08 20:00:00+00:00,down,2025-01-09 00:00:00+00:00,95014.0,-1,-1,1480.778615870986,2221.167923806479,2025-01-10 08:00:00+00:00,95118.43195645494,atr_trail_or_sl,8,-0.04701668673297283,-0.10690391928945622
BTCUSDT,2025-01-15 04:00:00+00:00,up,2025-01-15 08:00:00+00:00,97253.7,1,1,1464.721866815429,2197.0828002231433,2025-01-19 20:00:00+00:00,102361.21237756498,atr_trail_or_sl,27,2.3246790594538576,2.262708167876093
BTCUSDT,2025-01-27 08:00:00+00:00,down,2025-01-27 12:00:00+00:00,98700.1,-1,-1,1619.7212386924477,2429.5818580386717,2025-01-27 16:00:00+00:00,101129.68185803868,atr_trail_or_sl,1,-0.9999999999999991,-1.0568740417380078
BTCUSDT,2025-01-30 04:00:00+00:00,up,2025-01-30 08:00:00+00:00,105085.2,1,1,1626.0256052914021,2439.0384079371033,2025-01-31 16:00:00+00:00,102923.52011516089,atr_trail_or_sl,8,-0.8862836590865398,-0.9466022172204525
BTCUSDT,2025-02-01 12:00:00+00:00,down,2025-02-01 16:00:00+00:00,102031.6,-1,-1,1316.1012160604578,1974.1518240906867,2025-02-03 08:00:00+00:00,95888.82859995854,atr_trail_or_sl,10,3.111600295925006,3.0392430241808253
BTCUSDT,2025-02-20 20:00:00+00:00,up,2025-02-21 00:00:00+00:00,98252.8,1,1,1012.6260817510988,1518.9391226266482,2025-02-21 16:00:00+00:00,96868.68216232213,atr_trail_or_sl,4,-0.9112398364487204,-1.0017990418513258
BTCUSDT,2025-02-22 20:00:00+00:00,down,2025-02-23 00:00:00+00:00,96503.3,-1,-1,935.0405681283568,1402.560852192535,2025-02-28 00:00:00+00:00,80429.2,time,30,11.460536614060187,11.36420951367891
BTCUSDT,2025-03-06 04:00:00+00:00,up,2025-03-06 08:00:00+00:00,91311.4,1,1,2466.321982074433,3699.4829731116497,2025-03-07 00:00:00+00:00,87611.91702688835,atr_trail_or_sl,4,-0.9999999999999996,-1.0345550880836938
BTCUSDT,2025-03-07 20:00:00+00:00,down,2025-03-08 00:00:00+00:00,86753.8,-1,-1,2637.9919943762347,3956.9879915643523,2025-03-11 08:00:00+00:00,81978.86769512288,atr_trail_or_sl,20,1.206708818691512,1.1760149373203976
BTCUSDT,2025-03-19 20:00:00+00:00,up,2025-03-20 00:00:00+00:00,86809.8,1,1,1281.8439635695734,1922.7659453543602,2025-03-20 08:00:00+00:00,84887.03405464564,atr_trail_or_sl,2,-1.0,-1.0632077556260242
BTCUSDT,2025-03-29 04:00:00+00:00,down,2025-03-29 08:00:00+00:00,83696.1,-1,-1,967.4047256697111,1451.1070885045665,2025-03-31 12:00:00+00:00,83590.39756918527,atr_trail_or_sl,13,0.07284261213531025,-0.007905763314191433
BTCUSDT,2025-04-12 00:00:00+00:00,up,2025-04-12 04:00:00+00:00,82940.3,1,1,1817.1534298062832,2725.7301447094246,2025-04-16 00:00:00+00:00,83261.31105025591,atr_trail_or_sl,23,0.1177706644507658,0.07517054857892165
BTCUSDT,2025-05-29 20:00:00+00:00,down,2025-05-30 00:00:00+00:00,105539.9,-1,-1,1325.5636060279369,1988.3454090419054,2025-06-01 20:00:00+00:00,105642.23511461992,atr_trail_or_sl,17,-0.05146747348552392,-0.1257784354180369
BTCUSDT,2025-06-08 20:00:00+00:00,up,2025-06-09 00:00:00+00:00,105676.5,1,1,849.4195130810127,1274.1292696215191,2025-06-11 20:00:00+00:00,108184.250425938,atr_trail_or_sl,17,1.968207218630902,1.8520909786798745
BTCUSDT,2025-06-13 16:00:00+00:00,down,2025-06-13 20:00:00+00:00,105050.1,-1,-1,1267.5530442277407,1901.329566341611,2025-06-16 04:00:00+00:00,106659.01936404959,atr_trail_or_sl,14,-0.8462075131695005,-0.9235587218202873
BTCUSDT,2025-06-16 20:00:00+00:00,up,2025-06-17 00:00:00+00:00,106750.1,1,1,1146.5909886055776,1719.8864829083664,2025-06-17 12:00:00+00:00,105592.9,reversal_invalidation,3,-0.6728351036535625,-0.7597304548788808
BTCUSDT,2025-06-17 12:00:00+00:00,down,2025-06-17 16:00:00+00:00,104199.2,-1,-1,1236.5540042056416,1854.8310063084623,2025-06-20 08:00:00+00:00,105858.7412733854,atr_trail_or_sl,16,-0.8947129241106818,-0.9733609947456084
BTCUSDT,2025-06-25 04:00:00+00:00,up,2025-06-25 08:00:00+00:00,106547.5,1,1,1339.754538016677,2009.6318070250156,2025-06-30 08:00:00+00:00,107608.1,time,30,0.5277583666284018,0.4535325808508466
BTCUSDT,2025-07-25 08:00:00+00:00,down,2025-07-25 12:00:00+00:00,116504.6,-1,-1,1442.278367790329,2163.4175516854934,2025-07-26 08:00:00+00:00,118109.14659011115,atr_trail_or_sl,5,-0.7416721699706383,-0.8170651239905065
BTCUSDT,2025-07-27 08:00:00+00:00,up,2025-07-27 12:00:00+00:00,118053.3,1,1,980.5908917727706,1470.886337659156,2025-07-28 16:00:00+00:00,117469.36303972555,atr_trail_or_sl,7,-0.3969966579496297,-0.5093606222944387
BTCUSDT,2025-07-30 16:00:00+00:00,down,2025-07-30 20:00:00+00:00,116865.2,-1,-1,1128.913612037026,1693.3704180555392,2025-07-31 00:00:00+00:00,118558.57041805553,atr_trail_or_sl,1,-0.9999999999999981,-1.096618718654521
BTCUSDT,2025-07-31 04:00:00+00:00,up,2025-07-31 08:00:00+00:00,118624.0,1,1,1073.7997105121522,1610.6995657682282,2025-07-31 16:00:00+00:00,118259.4,reversal_invalidation,2,-0.2263612704372393,-0.3294677736793822
BTCUSDT,2025-07-31 16:00:00+00:00,down,2025-07-31 20:00:00+00:00,116718.9,-1,-1,1103.354724488045,1655.0320867320675,2025-08-03 16:00:00+00:00,114605.80928465824,atr_trail_or_sl,17,1.276767219368018,1.1780341124331228
BTCUSDT,2025-08-08 00:00:00+00:00,up,2025-08-08 04:00:00+00:00,116692.2,1,1,1060.4927957134141,1590.7391935701212,2025-08-11 12:00:00+00:00,119642.92043150033,atr_trail_or_sl,20,1.8549366504750437,1.7522365468626169
BTCUSDT,2025-08-16 20:00:00+00:00,down,2025-08-17 00:00:00+00:00,117329.8,-1,-1,1052.1348249834687,1578.202237475203,2025-08-22 00:00:00+00:00,112889.9,time,30,2.8132642918457207,2.7091827514071616
BTCUSDT,2025-09-05 04:00:00+00:00,up,2025-09-05 08:00:00+00:00,112900.0,1,1,1229.91738741693,1844.876081125395,2025-09-05 12:00:00+00:00,111055.12391887461,atr_trail_or_sl,1,-0.9999999999999966,-1.0856751310383814
BTCUSDT,2025-09-06 20:00:00+00:00,down,2025-09-07 00:00:00+00:00,110135.2,-1,-1,1031.1533717790041,1546.730057668506,2025-09-07 08:00:00+00:00,110710.8,reversal_invalidation,2,-0.37213992005020435,-0.471827179139499
BTCUSDT,2025-09-07 08:00:00+00:00,up,2025-09-07 12:00:00+00:00,111249.5,1,1,940.9102980315142,1411.3654470472713,2025-09-09 12:00:00+00:00,110996.51672106776,atr_trail_or_sl,12,-0.17924718184188748,-0.2896008116022336
BTCUSDT,2025-09-22 04:00:00+00:00,down,2025-09-22 08:00:00+00:00,112454.5,-1,-1,819.7007456370824,1229.5511184556235,2025-09-24 12:00:00+00:00,113353.24757175945,atr_trail_or_sl,13,-0.7309558409318685,-0.8589995616335728
BTCUSDT,2025-09-30 08:00:00+00:00,up,2025-09-30 12:00:00+00:00,113003.7,1,1,852.6553029852521,1278.9829544778781,2025-10-05 08:00:00+00:00,122946.98410461878,atr_trail_or_sl,29,7.774367961516695,7.650671879840154
BTCUSDT,2025-10-10 20:00:00+00:00,down,2025-10-11 00:00:00+00:00,112715.0,-1,-1,2704.5008815134897,4056.7513222702346,2025-10-12 20:00:00+00:00,114964.37862097808,atr_trail_or_sl,11,-0.554477817910536,-0.5933761844763454
BTCUSDT,2025-10-25 04:00:00+00:00,up,2025-10-25 08:00:00+00:00,111445.5,1,1,1359.0691326263982,2038.6036989395973,2025-10-28 00:00:00+00:00,113546.21058553697,atr_trail_or_sl,16,1.0304654046442092,0.9539308137959941
BTCUSDT,2025-10-30 12:00:00+00:00,down,2025-10-30 16:00:00+00:00,107670.5,-1,-1,1654.565655702036,2481.8484835530544,2025-10-31 04:00:00+00:00,110152.34848355305,atr_trail_or_sl,3,-1.0,-1.0607364635669458
BTCUSDT,2025-11-27 20:00:00+00:00,up,2025-11-28 00:00:00+00:00,91292.2,1,1,1345.0861460496078,2017.6292190744116,2025-11-29 16:00:00+00:00,90316.00412474468,atr_trail_or_sl,10,-0.4838331374399646,-0.5471793057010649
BTCUSDT,2025-12-01 08:00:00+00:00,down,2025-12-01 12:00:00+00:00,86100.0,-1,-1,1164.7985303843382,1747.1977955765074,2025-12-02 00:00:00+00:00,86996.9608741065,atr_trail_or_sl,3,-0.5133711113746798,-0.5823615830346023
BTCUSDT,2025-12-03 04:00:00+00:00,up,2025-12-03 08:00:00+00:00,92970.0,1,1,1543.5978134889774,2315.396720233466,2025-12-05 12:00:00+00:00,90789.18308251095,atr_trail_or_sl,13,-0.9418761365737591,-0.9980902612905272
BTCUSDT,2025-12-07 00:00:00+00:00,down,2025-12-07 04:00:00+00:00,89675.7,-1,-1,1098.9611273548517,1648.4416910322775,2025-12-07 16:00:00+00:00,90418.46428279756,atr_trail_or_sl,3,-0.45058571791668023,-0.5267461187867779
BTCUSDT,2025-12-08 04:00:00+00:00,up,2025-12-08 08:00:00+00:00,91519.8,1,1,1308.806667856949,1963.2100017854234,2025-12-08 12:00:00+00:00,89556.58999821458,atr_trail_or_sl,1,-1.0000000000000007,-1.0652643985531232
BTCUSDT,2025-12-13 12:00:00+00:00,down,2025-12-13 16:00:00+00:00,90055.3,-1,-1,1145.733443392298,1718.6001650884473,2025-12-16 12:00:00+00:00,88092.41223341784,atr_trail_or_sl,17,1.1421433597273885,1.0687828291274677
BTCUSDT,2025-12-22 08:00:00+00:00,up,2025-12-22 12:00:00+00:00,89905.2,1,1,1017.0920358794737,1525.6380538192104,2025-12-22 16:00:00+00:00,88379.56194618078,atr_trail_or_sl,1,-1.0000000000000042,-1.082501403058816
BTCUSDT,2025-12-23 04:00:00+00:00,down,2025-12-23 08:00:00+00:00,87531.3,-1,-1,1138.415919292922,1707.6238789393828,2025-12-25 12:00:00+00:00,88587.66011532673,atr_trail_or_sl,13,-0.6186140451390475,-0.6903768153318096
BTCUSDT,2025-12-29 00:00:00+00:00,up,2025-12-29 04:00:00+00:00,90091.5,1,1,761.4662478322516,1142.1993717483774,2025-12-29 08:00:00+00:00,88949.30062825163,atr_trail_or_sl,1,-0.9999999999999944,-1.1104256429478927
BTCUSDT,2025-12-29 20:00:00+00:00,down,2025-12-30 00:00:00+00:00,87203.2,-1,-1,874.8836177938877,1312.3254266908316,2025-12-30 12:00:00+00:00,88515.52542669083,atr_trail_or_sl,3,-1.0000000000000013,-1.0930291203058153
BTCUSDT,2025-12-30 16:00:00+00:00,up,2025-12-30 20:00:00+00:00,88189.8,1,1,900.4687912803191,1350.7031869204786,2026-01-04 20:00:00+00:00,91497.1,time,30,2.448576439314137,2.357167963199193
BTCUSDT,2026-01-11 16:00:00+00:00,down,2026-01-11 20:00:00+00:00,90644.7,-1,-1,692.0758697131616,1038.1138045697426,2026-01-12 00:00:00+00:00,91682.81380456974,atr_trail_or_sl,1,-1.0000000000000018,-1.1222434182469985
BTCUSDT,2026-01-20 04:00:00+00:00,down,2026-01-20 08:00:00+00:00,91136.1,-1,-1,856.5785627135429,1284.8678440703143,2026-01-21 12:00:00+00:00,90372.24529555794,atr_trail_or_sl,7,0.5945006001724394,0.49519813837542864
BTCUSDT,2026-03-02 16:00:00+00:00,up,2026-03-02 20:00:00+00:00,68928.4,1,1,1576.78447438966,2365.17671158449,2026-03-03 08:00:00+00:00,66563.22328841551,atr_trail_or_sl,3,-0.9999999999999979,-1.040800232611519
BTCUSDT,2026-03-08 08:00:00+00:00,down,2026-03-08 12:00:00+00:00,67490.1,-1,-1,1082.32704032868,1623.49056049302,2026-03-09 08:00:00+00:00,68341.99619861708,atr_trail_or_sl,5,-0.5247312299483732,-0.582930607449716
BTCUSDT,2026-03-10 04:00:00+00:00,up,2026-03-10 08:00:00+00:00,70374.7,1,1,1243.598008609768,1865.397012914652,2026-03-13 16:00:00+00:00,70835.23056231193,atr_trail_or_sl,20,0.24688072250762502,0.1940637729157218
BTCUSDT,2026-03-20 04:00:00+00:00,down,2026-03-20 08:00:00+00:00,70812.0,-1,-1,1130.0880221393093,1695.132033208964,2026-03-23 08:00:00+00:00,69716.42860576669,atr_trail_or_sl,18,0.6463044605200114,0.5878212285016008
BTCUSDT,2026-03-26 00:00:00+00:00,up,2026-03-26 04:00:00+00:00,70882.0,1,1,1114.15091401024,1671.2263710153602,2026-03-26 08:00:00+00:00,69210.77362898464,atr_trail_or_sl,1,-1.0000000000000022,-1.0593784311455743
BTCUSDT,2026-04-06 04:00:00+00:00,up,2026-04-06 08:00:00+00:00,69089.8,1,1,721.6398857076829,1082.4598285615243,2026-04-06 20:00:00+00:00,68367.44767775165,atr_trail_or_sl,3,-0.6673248310824427,-0.7566821609784984
BTCUSDT,2026-04-29 16:00:00+00:00,down,2026-04-29 20:00:00+00:00,75518.4,-1,-1,891.9035255543625,1337.8552883315438,2026-05-01 00:00:00+00:00,76856.25528833154,atr_trail_or_sl,7,-0.999999999999999,-1.0790263049539914
BTCUSDT,2026-05-01 12:00:00+00:00,up,2026-05-01 16:00:00+00:00,78395.4,1,1,810.1837000612202,1215.2755500918302,2026-05-04 08:00:00+00:00,78686.74860256296,atr_trail_or_sl,16,0.23973871813758857,0.14942705179022672
BTCUSDT,2026-05-14 04:00:00+00:00,down,2026-05-14 08:00:00+00:00,79700.0,-1,-1,830.0744113914087,1245.111617087113,2026-05-14 12:00:00+00:00,80945.11161708711,atr_trail_or_sl,1,-0.9999999999999977,-1.0896144558196588
BTCUSDT,2026-05-14 16:00:00+00:00,up,2026-05-14 20:00:00+00:00,81373.8,1,1,915.8961668465472,1373.8442502698208,2026-05-15 12:00:00+00:00,79999.95574973019,atr_trail_or_sl,4,-0.9999999999999967,-1.0829230241911492
BTCUSDT,2026-05-15 16:00:00+00:00,down,2026-05-15 20:00:00+00:00,79104.3,-1,-1,906.0154118262296,1359.0231177393443,2026-05-20 12:00:00+00:00,77815.84428752349,atr_trail_or_sl,28,0.948074904435609,0.866585473862699
BTCUSDT,2026-06-14 20:00:00+00:00,up,2026-06-15 00:00:00+00:00,65702.1,1,1,768.1249103372629,1152.1873655058944,2026-06-16 12:00:00+00:00,65330.34192671464,atr_trail_or_sl,9,-0.3226541831780447,-0.4024875008777339
BTCUSDT,2026-06-18 16:00:00+00:00,down,2026-06-18 20:00:00+00:00,62925.3,-1,-1,955.7632563557462,1433.6448845336192,2026-06-20 12:00:00+00:00,64164.845302541755,atr_trail_or_sl,10,-0.8646111152867468,-0.9260596796769852
