signal_time,entry_time,exit_time,raw_direction,trade_direction,confirm_n,exit_reason,hold_bars,gross_R,net_R
2023-04-03 01:45:00+00:00,2023-04-03 02:00:00+00:00,2023-04-03 04:00:00+00:00,1,1,4,time,8,-0.025126813492242734,-0.25710341857573565
2023-04-05 15:00:00+00:00,2023-04-05 15:15:00+00:00,2023-04-05 16:15:00+00:00,1,1,6,stop,4,-1.0,-1.1815508531605459
2023-04-06 10:30:00+00:00,2023-04-06 10:45:00+00:00,2023-04-06 11:30:00+00:00,1,1,5,tp,3,0.6826045945598523,0.42345065851015834
2023-04-07 05:30:00+00:00,2023-04-07 05:45:00+00:00,2023-04-07 07:30:00+00:00,1,1,5,stop,7,-1.0,-1.3762756152179976
2023-04-07 12:30:00+00:00,2023-04-07 12:45:00+00:00,2023-04-07 14:45:00+00:00,1,1,4,time,8,-0.09811566481168145,-0.3537453021658314
2023-04-16 20:00:00+00:00,2023-04-16 20:15:00+00:00,2023-04-16 22:00:00+00:00,1,1,4,tp,7,0.7035471611954537,0.40144113908978585
2023-04-20 03:00:00+00:00,2023-04-20 03:15:00+00:00,2023-04-20 05:15:00+00:00,1,1,5,time,8,0.24287614683104744,0.10520793468318551
2023-04-20 16:00:00+00:00,2023-04-20 16:15:00+00:00,2023-04-20 18:15:00+00:00,1,1,4,time,8,-0.548857317698455,-0.6605333133345452
2023-04-24 07:15:00+00:00,2023-04-24 07:30:00+00:00,2023-04-24 08:30:00+00:00,1,1,4,stop,4,-1.0,-1.259711287380104
2023-04-25 08:15:00+00:00,2023-04-25 08:30:00+00:00,2023-04-25 08:45:00+00:00,1,1,6,tp,1,0.6338188214054856,0.3704390670735759
2023-04-26 06:00:00+00:00,2023-04-26 06:15:00+00:00,2023-04-26 07:15:00+00:00,-1,-1,4,tp,4,0.5319539811454868,0.31253226906895937
2023-04-26 20:00:00+00:00,2023-04-26 20:15:00+00:00,2023-04-26 20:30:00+00:00,1,1,6,tp,1,0.627845705340957,0.5597424061876755
2023-04-29 17:30:00+00:00,2023-04-29 17:45:00+00:00,2023-04-29 19:15:00+00:00,1,1,5,tp,6,0.46870686602691886,0.20135623335162334
2023-05-01 14:00:00+00:00,2023-05-01 14:15:00+00:00,2023-05-01 15:15:00+00:00,1,1,5,stop,4,-1.0,-1.2020931873173542
2023-05-01 19:15:00+00:00,2023-05-01 19:30:00+00:00,2023-05-01 20:15:00+00:00,1,1,5,stop,3,-1.0,-1.15749312827887
2023-05-03 18:30:00+00:00,2023-05-03 18:45:00+00:00,2023-05-03 20:45:00+00:00,1,1,5,time,8,0.18183176767783304,0.03609130097432087
2023-05-05 02:00:00+00:00,2023-05-05 02:15:00+00:00,2023-05-05 04:15:00+00:00,-1,-1,6,time,8,0.105507824451285,-0.027086771329350348
2023-05-06 15:00:00+00:00,2023-05-06 15:15:00+00:00,2023-05-06 16:45:00+00:00,1,1,5,tp,6,0.701315954580826,0.525663730846251
2023-05-10 01:15:00+00:00,2023-05-10 01:30:00+00:00,2023-05-10 03:30:00+00:00,-1,-1,4,tp,8,0.769983970467,0.46324611734064614
2023-05-10 13:00:00+00:00,2023-05-10 13:15:00+00:00,2023-05-10 15:15:00+00:00,-1,-1,4,time,8,0.16539420142879738,-0.042012128748782074
2023-05-11 14:00:00+00:00,2023-05-11 14:15:00+00:00,2023-05-11 14:45:00+00:00,1,1,5,stop,2,-1.0,-1.1206115139162773
2023-05-11 14:45:00+00:00,2023-05-11 15:00:00+00:00,2023-05-11 17:00:00+00:00,1,1,5,time,8,-0.2705942454996455,-0.44706483986435097
2023-05-18 14:45:00+00:00,2023-05-18 15:00:00+00:00,2023-05-18 16:30:00+00:00,1,1,4,stop,6,-1.0,-1.1532978015565893
2023-05-19 15:00:00+00:00,2023-05-19 15:15:00+00:00,2023-05-19 15:30:00+00:00,1,1,5,stop,1,-1.0,-1.183156845216058
2023-05-19 15:15:00+00:00,2023-05-19 15:30:00+00:00,2023-05-19 17:30:00+00:00,-1,-1,5,time,8,-0.13822989965328625,-0.25250817294018735
2023-05-19 15:30:00+00:00,2023-05-19 15:45:00+00:00,2023-05-19 17:45:00+00:00,1,1,6,time,8,-0.10714712730008026,-0.21406488037949795
2023-05-24 14:00:00+00:00,2023-05-24 14:15:00+00:00,2023-05-24 15:00:00+00:00,1,1,4,stop,3,-1.0,-1.1731043797146659
2023-05-28 11:15:00+00:00,2023-05-28 11:30:00+00:00,2023-05-28 12:30:00+00:00,-1,-1,4,tp,4,0.30787647358214315,0.12122396922048626
2023-05-29 10:45:00+00:00,2023-05-29 11:00:00+00:00,2023-05-29 12:00:00+00:00,1,1,5,tp,4,0.6581004745780883,0.37294133255108847
2023-06-01 03:00:00+00:00,2023-06-01 03:15:00+00:00,2023-06-01 05:15:00+00:00,1,1,4,time,8,0.44053642080067273,0.21998115498390344
2023-06-01 19:30:00+00:00,2023-06-01 19:45:00+00:00,2023-06-01 21:00:00+00:00,1,1,6,tp,5,0.6569851771449283,0.4546467317305048
2023-06-01 23:30:00+00:00,2023-06-01 23:45:00+00:00,2023-06-02 00:15:00+00:00,1,1,5,stop,2,-1.0,-1.2789893573434554
2023-06-02 00:30:00+00:00,2023-06-02 00:45:00+00:00,2023-06-02 01:15:00+00:00,1,1,5,tp,2,0.43659853170007085,0.2909738022841167
2023-06-02 12:30:00+00:00,2023-06-02 12:45:00+00:00,2023-06-02 13:45:00+00:00,1,1,4,stop,4,-1.0,-1.2146495487490165
2023-06-05 13:00:00+00:00,2023-06-05 13:15:00+00:00,2023-06-05 14:00:00+00:00,1,1,4,tp,3,0.6372762515287893,0.27665868552338263
2023-06-05 15:30:00+00:00,2023-06-05 15:45:00+00:00,2023-06-05 16:00:00+00:00,1,1,4,stop,1,-1.0,-1.2596383467605672
2023-06-05 16:00:00+00:00,2023-06-05 16:15:00+00:00,2023-06-05 18:15:00+00:00,1,1,4,time,8,-0.4792216392326396,-0.5459818547711776
2023-06-06 12:15:00+00:00,2023-06-06 12:30:00+00:00,2023-06-06 13:15:00+00:00,-1,-1,5,tp,3,0.5105167529624522,0.3404162850326644
2023-06-07 10:00:00+00:00,2023-06-07 10:15:00+00:00,2023-06-07 11:00:00+00:00,1,1,5,tp,3,0.694194576904648,0.5042554450791464
2023-06-11 14:15:00+00:00,2023-06-11 14:30:00+00:00,2023-06-11 16:15:00+00:00,-1,-1,5,stop,7,-1.0,-1.4369272377224438
2023-06-12 14:45:00+00:00,2023-06-12 15:00:00+00:00,2023-06-12 17:00:00+00:00,1,1,4,time,8,-0.2994179179135375,-0.595337391061578
2023-06-12 17:45:00+00:00,2023-06-12 18:00:00+00:00,2023-06-12 20:00:00+00:00,-1,-1,4,time,8,-0.09646336277516758,-0.29441254100237435
2023-06-13 08:45:00+00:00,2023-06-13 09:00:00+00:00,2023-06-13 11:00:00+00:00,-1,-1,6,time,8,-0.035608359085609005,-0.3191962724035872
2023-06-16 14:45:00+00:00,2023-06-16 15:00:00+00:00,2023-06-16 15:45:00+00:00,1,1,5,tp,3,0.23885140136040406,0.16379522291487775
2023-06-17 15:15:00+00:00,2023-06-17 15:30:00+00:00,2023-06-17 17:30:00+00:00,1,1,4,time,8,-0.28117748113723,-0.4488628706324394
2023-06-18 06:00:00+00:00,2023-06-18 06:15:00+00:00,2023-06-18 07:15:00+00:00,1,1,6,tp,4,0.5580490448006785,0.24641129210299828
2023-06-18 23:00:00+00:00,2023-06-18 23:15:00+00:00,2023-06-19 01:15:00+00:00,1,1,4,time,8,-0.05907953300583469,-0.25760631385999755
2023-06-19 00:45:00+00:00,2023-06-19 01:00:00+00:00,2023-06-19 02:00:00+00:00,1,1,4,tp,4,0.7159936449333276,0.4302315911706097
2023-06-19 14:15:00+00:00,2023-06-19 14:30:00+00:00,2023-06-19 15:00:00+00:00,1,1,4,stop,2,-1.0,-1.4714136113295453
2023-06-19 16:30:00+00:00,2023-06-19 16:45:00+00:00,2023-06-19 17:00:00+00:00,1,1,4,tp,1,0.45350557815960246,0.23874669267592655
2023-06-24 16:00:00+00:00,2023-06-24 16:15:00+00:00,2023-06-24 17:00:00+00:00,1,1,6,tp,3,0.5508879855889653,0.37350443205477496
2023-06-30 13:45:00+00:00,2023-06-30 14:00:00+00:00,2023-06-30 16:00:00+00:00,1,1,6,time,8,-0.1683258296609208,-0.23186670556454653
2023-07-02 15:15:00+00:00,2023-07-02 15:30:00+00:00,2023-07-02 16:00:00+00:00,1,1,5,tp,2,0.26634374485184026,0.13766462037106694
2023-07-05 08:15:00+00:00,2023-07-05 08:30:00+00:00,2023-07-05 08:45:00+00:00,1,1,5,tp,1,0.5226591141900151,0.10220534351576827
2023-07-06 23:15:00+00:00,2023-07-06 23:30:00+00:00,2023-07-07 00:00:00+00:00,1,1,4,stop,2,-1.0,-1.1758623807305906
2023-07-08 11:15:00+00:00,2023-07-08 11:30:00+00:00,2023-07-08 12:00:00+00:00,1,1,4,stop,2,-1.0,-1.9849902960262296
2023-07-09 20:30:00+00:00,2023-07-09 20:45:00+00:00,2023-07-09 22:00:00+00:00,1,1,6,stop,5,-1.0,-1.4200166507579541
2023-07-10 00:15:00+00:00,2023-07-10 00:30:00+00:00,2023-07-10 02:30:00+00:00,1,1,4,time,8,0.22052982674768884,-0.06953498400953034
2023-07-10 08:15:00+00:00,2023-07-10 08:30:00+00:00,2023-07-10 09:15:00+00:00,1,1,6,tp,3,0.2943363357878875,-0.026855826799587812
2023-07-16 18:30:00+00:00,2023-07-16 18:45:00+00:00,2023-07-16 19:30:00+00:00,1,1,4,stop,3,-1.0,-1.3855617274264969
2023-07-16 23:30:00+00:00,2023-07-16 23:45:00+00:00,2023-07-17 01:30:00+00:00,1,1,5,tp,7,0.504298411381005,0.19118438912535524
2023-07-18 16:45:00+00:00,2023-07-18 17:00:00+00:00,2023-07-18 18:00:00+00:00,1,1,4,tp,4,0.4796486464874202,0.34598140964109825
2023-07-24 04:00:00+00:00,2023-07-24 04:15:00+00:00,2023-07-24 06:15:00+00:00,1,1,6,time,8,0.4244160757692746,0.03696868782094059
2023-07-26 01:30:00+00:00,2023-07-26 01:45:00+00:00,2023-07-26 02:45:00+00:00,1,1,6,tp,4,0.9344647210044629,0.18191503699134204
2023-07-30 20:00:00+00:00,2023-07-30 20:15:00+00:00,2023-07-30 20:45:00+00:00,1,1,4,tp,2,0.4995585583271561,0.20003676171136225
2023-08-01 15:30:00+00:00,2023-08-01 15:45:00+00:00,2023-08-01 16:00:00+00:00,1,1,5,tp,1,0.03252110533926593,-0.07992053298378943
2023-08-02 13:30:00+00:00,2023-08-02 13:45:00+00:00,2023-08-02 14:00:00+00:00,1,1,4,stop,1,-1.0,-1.3719650269853727
2023-08-04 18:45:00+00:00,2023-08-04 19:00:00+00:00,2023-08-04 20:45:00+00:00,1,1,6,stop,7,-1.0,-1.2908933641803155
2023-08-04 20:45:00+00:00,2023-08-04 21:00:00+00:00,2023-08-04 21:15:00+00:00,1,1,6,tp,1,0.4861169942334972,0.26821116216828095
2023-08-07 00:30:00+00:00,2023-08-07 00:45:00+00:00,2023-08-07 01:00:00+00:00,1,1,4,tp,1,0.803762777289656,0.09364502117361295
2023-08-08 21:15:00+00:00,2023-08-08 21:30:00+00:00,2023-08-08 21:45:00+00:00,-1,-1,5,tp,1,0.30482872853531773,0.18331697844939135
2023-08-10 12:30:00+00:00,2023-08-10 12:45:00+00:00,2023-08-10 13:30:00+00:00,-1,-1,6,stop,3,-1.0,-1.3963303381586798
2023-08-13 05:15:00+00:00,2023-08-13 05:30:00+00:00,2023-08-13 06:45:00+00:00,1,1,5,tp,5,0.5679354040058257,-0.8270914503343768
2023-08-13 22:15:00+00:00,2023-08-13 22:30:00+00:00,2023-08-14 00:00:00+00:00,1,1,4,stop,6,-1.0,-1.5754098734989794
2023-08-15 11:30:00+00:00,2023-08-15 11:45:00+00:00,2023-08-15 13:45:00+00:00,1,1,4,time,8,-0.4974582547019063,-1.368238396174314
2023-08-16 13:30:00+00:00,2023-08-16 13:45:00+00:00,2023-08-16 14:00:00+00:00,1,1,5,stop,1,-1.0,-1.7677002139202245
2023-08-17 15:00:00+00:00,2023-08-17 15:15:00+00:00,2023-08-17 15:30:00+00:00,1,1,6,stop,1,-1.0,-1.1635669477429191
2023-08-17 20:45:00+00:00,2023-08-17 21:00:00+00:00,2023-08-17 21:30:00+00:00,1,1,5,stop,2,-1.0,-1.2216410531579254
2023-08-21 05:30:00+00:00,2023-08-21 05:45:00+00:00,2023-08-21 06:45:00+00:00,-1,-1,5,tp,4,0.7311814499915064,0.2750107656703932
2023-08-22 13:30:00+00:00,2023-08-22 13:45:00+00:00,2023-08-22 14:00:00+00:00,1,1,5,stop,1,-1.0,-1.3752042294195443
2023-08-23 06:45:00+00:00,2023-08-23 07:00:00+00:00,2023-08-23 09:00:00+00:00,-1,-1,5,time,8,0.17263594379907973,-0.10350160857917076
2023-08-23 19:45:00+00:00,2023-08-23 20:00:00+00:00,2023-08-23 21:30:00+00:00,-1,-1,4,tp,6,0.6800313974085319,0.5051729232169737
2023-08-24 17:30:00+00:00,2023-08-24 17:45:00+00:00,2023-08-24 19:15:00+00:00,1,1,5,tp,6,0.6844021854114255,0.462408323882073
2023-08-24 20:45:00+00:00,2023-08-24 21:00:00+00:00,2023-08-24 23:00:00+00:00,1,1,4,time,8,0.41851835773982626,0.11296808545229886
2023-08-25 14:15:00+00:00,2023-08-25 14:30:00+00:00,2023-08-25 14:45:00+00:00,-1,-1,6,tp,1,0.22968750649501765,0.08620014798548442
2023-08-28 09:15:00+00:00,2023-08-28 09:30:00+00:00,2023-08-28 11:30:00+00:00,1,1,6,time,8,0.027766539937970708,-0.29772341041414785
2023-08-29 01:15:00+00:00,2023-08-29 01:30:00+00:00,2023-08-29 03:15:00+00:00,-1,-1,4,tp,7,0.6598554873302717,0.2668982362979473
2023-08-31 12:00:00+00:00,2023-08-31 12:15:00+00:00,2023-08-31 14:15:00+00:00,1,1,4,time,8,-0.48869042722710004,-0.6331338416213896
2023-08-31 21:00:00+00:00,2023-08-31 21:15:00+00:00,2023-08-31 23:15:00+00:00,1,1,4,time,8,0.2857273134116336,0.15394245119587785
2023-09-01 13:45:00+00:00,2023-09-01 14:00:00+00:00,2023-09-01 14:30:00+00:00,1,1,6,stop,2,-1.0,-1.2513518223231537
2023-09-01 15:00:00+00:00,2023-09-01 15:15:00+00:00,2023-09-01 15:30:00+00:00,1,1,4,tp,1,0.4610769371778405,0.3117835407900995
2023-09-01 20:30:00+00:00,2023-09-01 20:45:00+00:00,2023-09-01 22:45:00+00:00,-1,-1,4,time,8,0.1257016998363925,-0.07410109667838083
2023-09-03 13:00:00+00:00,2023-09-03 13:15:00+00:00,2023-09-03 15:15:00+00:00,1,1,6,time,8,-0.03573925114030814,-0.39562397965638574
2023-09-03 18:15:00+00:00,2023-09-03 18:30:00+00:00,2023-09-03 20:30:00+00:00,-1,-1,4,time,8,-0.5624379977466449,-0.8351956132126934
2023-09-04 15:30:00+00:00,2023-09-04 15:45:00+00:00,2023-09-04 17:45:00+00:00,-1,-1,4,time,8,-0.5809890040361346,-0.7713025492945405
2023-09-04 21:15:00+00:00,2023-09-04 21:30:00+00:00,2023-09-04 21:45:00+00:00,1,1,5,stop,1,-1.0,-1.3024147725520125
2023-09-06 17:00:00+00:00,2023-09-06 17:15:00+00:00,2023-09-06 17:30:00+00:00,1,1,4,tp,1,0.46547463278576595,0.2842005058600619
2023-09-07 21:15:00+00:00,2023-09-07 21:30:00+00:00,2023-09-07 23:30:00+00:00,-1,-1,4,time,8,0.07071671141574738,-0.06297104440092698
2023-09-10 15:00:00+00:00,2023-09-10 15:15:00+00:00,2023-09-10 15:30:00+00:00,1,1,5,tp,1,0.7353884888638402,0.024995211571132714
2023-09-10 16:45:00+00:00,2023-09-10 17:00:00+00:00,2023-09-10 19:00:00+00:00,1,1,6,time,8,-0.44645206387171427,-0.6730919784810634
2023-09-10 19:30:00+00:00,2023-09-10 19:45:00+00:00,2023-09-10 20:00:00+00:00,1,1,5,tp,1,0.16168486683105004,-0.007503211852096542
2023-09-12 16:30:00+00:00,2023-09-12 16:45:00+00:00,2023-09-12 17:00:00+00:00,-1,-1,6,tp,1,0.4386899244950405,0.34263142529171886
2023-09-12 17:15:00+00:00,2023-09-12 17:30:00+00:00,2023-09-12 19:15:00+00:00,1,1,5,tp,7,1.0721767191741902,0.8523975417119484
2023-09-12 19:15:00+00:00,2023-09-12 19:30:00+00:00,2023-09-12 21:30:00+00:00,-1,-1,4,time,8,0.15342650068361036,-0.046809658226066114
2023-09-13 07:30:00+00:00,2023-09-13 07:45:00+00:00,2023-09-13 08:00:00+00:00,-1,-1,6,tp,1,0.4582120364989272,0.25342418958348895
2023-09-17 01:00:00+00:00,2023-09-17 01:15:00+00:00,2023-09-17 02:45:00+00:00,1,1,5,tp,6,0.7681592023028456,0.19109199124629217
2023-09-18 00:30:00+00:00,2023-09-18 00:45:00+00:00,2023-09-18 02:15:00+00:00,1,1,6,tp,6,0.43877180167456437,0.16239813269542713
2023-09-19 09:30:00+00:00,2023-09-19 09:45:00+00:00,2023-09-19 10:00:00+00:00,-1,-1,4,tp,1,0.6200694141756047,0.3881636907595758
2023-09-20 06:00:00+00:00,2023-09-20 06:15:00+00:00,2023-09-20 08:15:00+00:00,1,1,4,tp,8,0.7480943590001458,0.4493129170549649
2023-09-20 09:45:00+00:00,2023-09-20 10:00:00+00:00,2023-09-20 12:00:00+00:00,1,1,5,time,8,0.3617741236506455,0.051206543101855406
2023-09-25 00:15:00+00:00,2023-09-25 00:30:00+00:00,2023-09-25 01:00:00+00:00,1,1,6,tp,2,0.6086907232321646,0.4085870609641078
2023-09-26 21:15:00+00:00,2023-09-26 21:30:00+00:00,2023-09-26 23:30:00+00:00,1,1,5,tp,8,1.0178254713322623,0.4911389027078039
2023-09-28 14:45:00+00:00,2023-09-28 15:00:00+00:00,2023-09-28 15:30:00+00:00,-1,-1,4,stop,2,-1.0,-1.273855170500787
2023-09-28 16:00:00+00:00,2023-09-28 16:15:00+00:00,2023-09-28 16:30:00+00:00,-1,-1,4,stop,1,-1.0,-1.2404590235618083
2023-10-01 20:00:00+00:00,2023-10-01 20:15:00+00:00,2023-10-01 21:30:00+00:00,1,1,5,tp,5,0.1355825946494357,-0.2008711967858758
2023-10-03 20:00:00+00:00,2023-10-03 20:15:00+00:00,2023-10-03 21:15:00+00:00,1,1,4,tp,4,0.45390136311756957,0.285921248151224
2023-10-05 15:30:00+00:00,2023-10-05 15:45:00+00:00,2023-10-05 16:00:00+00:00,1,1,6,stop,1,-1.0,-1.181995262589398
2023-10-06 13:30:00+00:00,2023-10-06 13:45:00+00:00,2023-10-06 15:15:00+00:00,-1,-1,5,stop,6,-1.0,-1.1674016019178355
2023-10-12 16:15:00+00:00,2023-10-12 16:30:00+00:00,2023-10-12 18:30:00+00:00,1,1,5,time,8,-0.06992138985961728,-0.2651183249236053
2023-10-13 21:00:00+00:00,2023-10-13 21:15:00+00:00,2023-10-13 22:45:00+00:00,-1,-1,4,tp,6,0.42745596414632336,0.268110919281322
2023-10-18 04:45:00+00:00,2023-10-18 05:00:00+00:00,2023-10-18 07:00:00+00:00,-1,-1,4,tp,8,0.3110652419664455,0.21117084565871477
2023-10-31 06:30:00+00:00,2023-10-31 06:45:00+00:00,2023-10-31 07:30:00+00:00,1,1,5,stop,3,-1.0,-1.2489501148816264
2023-10-31 08:00:00+00:00,2023-10-31 08:15:00+00:00,2023-10-31 08:30:00+00:00,1,1,5,tp,1,0.5651484426595876,0.34536338546445244
2023-11-01 13:15:00+00:00,2023-11-01 13:30:00+00:00,2023-11-01 13:45:00+00:00,-1,-1,5,tp,1,0.33542427403009695,0.24227881937648574
2023-11-07 17:00:00+00:00,2023-11-07 17:15:00+00:00,2023-11-07 17:30:00+00:00,1,1,5,tp,1,0.6496231866942871,0.36649640726714977
2023-11-09 16:30:00+00:00,2023-11-09 16:45:00+00:00,2023-11-09 18:45:00+00:00,1,1,4,time,8,0.09273769436539282,0.045378222199448155
2023-11-12 00:45:00+00:00,2023-11-12 01:00:00+00:00,2023-11-12 03:00:00+00:00,1,1,5,time,8,0.05223557042150498,-0.19786901788435815
2023-11-18 07:00:00+00:00,2023-11-18 07:15:00+00:00,2023-11-18 07:45:00+00:00,1,1,5,tp,2,0.7585671247758722,0.28317199136478
2023-11-26 12:15:00+00:00,2023-11-26 12:30:00+00:00,2023-11-26 14:30:00+00:00,1,1,4,time,8,-0.45444900336750044,-0.6145284669524922
2023-12-02 19:15:00+00:00,2023-12-02 19:30:00+00:00,2023-12-02 20:45:00+00:00,1,1,5,tp,5,0.5899178241514376,0.43375930833405296
2023-12-03 22:30:00+00:00,2023-12-03 22:45:00+00:00,2023-12-04 00:45:00+00:00,-1,-1,6,time,8,-0.5554344330309721,-0.6691280393028155
2023-12-13 02:15:00+00:00,2023-12-13 02:30:00+00:00,2023-12-13 04:30:00+00:00,1,1,4,time,8,0.018024578228815587,-0.13372625436443392
2023-12-14 13:30:00+00:00,2023-12-14 13:45:00+00:00,2023-12-14 15:45:00+00:00,1,1,5,time,8,-0.0253088120011452,-0.06748004181158158
2023-12-15 13:00:00+00:00,2023-12-15 13:15:00+00:00,2023-12-15 13:30:00+00:00,1,1,4,stop,1,-1.0,-1.3320193468706534
2023-12-18 10:30:00+00:00,2023-12-18 10:45:00+00:00,2023-12-18 11:00:00+00:00,1,1,5,tp,1,1.0430955183975512,0.7757882449515754
2023-12-24 22:15:00+00:00,2023-12-24 22:30:00+00:00,2023-12-25 00:30:00+00:00,1,1,6,time,8,-0.527637625796464,-0.6328618945008114
2023-12-26 06:00:00+00:00,2023-12-26 06:15:00+00:00,2023-12-26 08:15:00+00:00,1,1,4,time,8,0.06902172147155304,-0.24603693589101305
2023-12-29 22:15:00+00:00,2023-12-29 22:30:00+00:00,2023-12-29 23:45:00+00:00,1,1,6,tp,5,0.46374019962364516,0.3594999007150446
2023-12-31 02:45:00+00:00,2023-12-31 03:00:00+00:00,2023-12-31 04:00:00+00:00,1,1,4,tp,4,1.0254367773690076,0.6066782115930387
2024-01-05 01:45:00+00:00,2024-01-05 02:00:00+00:00,2024-01-05 04:00:00+00:00,1,1,4,time,8,0.02552275975988455,-0.027919170882304882
2024-01-05 14:30:00+00:00,2024-01-05 14:45:00+00:00,2024-01-05 16:45:00+00:00,1,1,5,time,8,-0.5921088020159552,-0.6838486463820148
2024-01-07 22:30:00+00:00,2024-01-07 22:45:00+00:00,2024-01-07 23:15:00+00:00,1,1,6,stop,2,-1.0,-1.2579699077740398
2024-01-10 11:45:00+00:00,2024-01-10 12:00:00+00:00,2024-01-10 12:45:00+00:00,1,1,5,stop,3,-1.0,-1.0827577970880073
2024-01-14 20:00:00+00:00,2024-01-14 20:15:00+00:00,2024-01-14 21:30:00+00:00,1,1,4,stop,5,-1.0,-1.085372055059378
2024-01-18 17:45:00+00:00,2024-01-18 18:00:00+00:00,2024-01-18 19:00:00+00:00,1,1,4,stop,4,-1.0,-1.1457129315192285
2024-01-31 13:30:00+00:00,2024-01-31 13:45:00+00:00,2024-01-31 14:30:00+00:00,-1,-1,6,stop,3,-1.0,-1.2193704418468534
2024-01-31 15:15:00+00:00,2024-01-31 15:30:00+00:00,2024-01-31 15:45:00+00:00,1,1,6,tp,1,0.05003786186034646,-0.11368819770590552
2024-02-04 22:30:00+00:00,2024-02-04 22:45:00+00:00,2024-02-05 00:45:00+00:00,1,1,4,time,8,-0.4368574256800265,-0.6132644876122445
2024-02-06 10:45:00+00:00,2024-02-06 11:00:00+00:00,2024-02-06 13:00:00+00:00,1,1,5,time,8,0.14635473987948008,-0.23812840524112053
2024-02-06 12:45:00+00:00,2024-02-06 13:00:00+00:00,2024-02-06 13:15:00+00:00,1,1,5,tp,1,0.9094904423869453,0.5566945327089416
2024-02-10 20:45:00+00:00,2024-02-10 21:00:00+00:00,2024-02-10 22:15:00+00:00,-1,-1,4,tp,5,0.5105084412416853,0.3205751065518307
2024-02-11 10:45:00+00:00,2024-02-11 11:00:00+00:00,2024-02-11 11:15:00+00:00,1,1,4,tp,1,0.30568930935394595,0.04254875051807416
2024-02-12 06:45:00+00:00,2024-02-12 07:00:00+00:00,2024-02-12 07:15:00+00:00,1,1,4,tp,1,0.08003526057552092,-0.06268598749786515
2024-02-13 13:45:00+00:00,2024-02-13 14:00:00+00:00,2024-02-13 14:15:00+00:00,-1,-1,4,tp,1,0.5790483427858246,0.42144939424007655
2024-02-13 14:15:00+00:00,2024-02-13 14:30:00+00:00,2024-02-13 16:30:00+00:00,1,1,4,time,8,-0.45945367387086716,-0.5610738292851025
2024-02-14 09:00:00+00:00,2024-02-14 09:15:00+00:00,2024-02-14 11:15:00+00:00,-1,-1,4,time,8,-0.5152357867018612,-0.6035947398291235
2024-02-21 12:00:00+00:00,2024-02-21 12:15:00+00:00,2024-02-21 12:30:00+00:00,1,1,5,tp,1,0.4565770414374702,0.34421355436873324
2024-02-27 02:00:00+00:00,2024-02-27 02:15:00+00:00,2024-02-27 03:45:00+00:00,-1,-1,5,tp,6,0.38904916685126906,0.33102986954311653
2024-02-28 17:30:00+00:00,2024-02-28 17:45:00+00:00,2024-02-28 19:45:00+00:00,1,1,6,time,8,-0.15804621599880206,-0.19062110870440246
2024-03-04 00:45:00+00:00,2024-03-04 01:00:00+00:00,2024-03-04 03:00:00+00:00,1,1,4,time,8,0.0751304525332488,0.007956805725222282
2024-03-05 05:00:00+00:00,2024-03-05 05:15:00+00:00,2024-03-05 06:30:00+00:00,1,1,6,tp,5,0.45032748162893665,0.39698976900526206
2024-03-06 12:45:00+00:00,2024-03-06 13:00:00+00:00,2024-03-06 14:00:00+00:00,1,1,5,tp,4,0.5457645507034973,0.4846293054869517
2024-03-07 14:45:00+00:00,2024-03-07 15:00:00+00:00,2024-03-07 15:45:00+00:00,1,1,6,tp,3,0.8234533211069462,0.6600852767154708
2024-03-11 00:45:00+00:00,2024-03-11 01:00:00+00:00,2024-03-11 03:00:00+00:00,1,1,6,tp,8,0.37808994838895815,0.2999506255763543
2024-03-15 02:45:00+00:00,2024-03-15 03:00:00+00:00,2024-03-15 03:15:00+00:00,1,1,6,stop,1,-1.0,-1.0713478986721947
2024-03-15 04:00:00+00:00,2024-03-15 04:15:00+00:00,2024-03-15 04:30:00+00:00,1,1,4,stop,1,-1.0,-1.0728032115835728
2024-03-17 07:15:00+00:00,2024-03-17 07:30:00+00:00,2024-03-17 08:30:00+00:00,1,1,5,tp,4,0.6496332650629562,0.5446495503246468
2024-03-31 19:00:00+00:00,2024-03-31 19:15:00+00:00,2024-03-31 19:30:00+00:00,1,1,4,tp,1,0.8835369837189387,0.5392937749516502
2024-04-03 00:30:00+00:00,2024-04-03 00:45:00+00:00,2024-04-03 01:45:00+00:00,1,1,5,tp,4,0.5757126731434004,0.459634019145176
2024-04-09 14:45:00+00:00,2024-04-09 15:00:00+00:00,2024-04-09 17:00:00+00:00,1,1,4,stop,8,-1.0,-1.1101382174999002
2024-04-10 01:15:00+00:00,2024-04-10 01:30:00+00:00,2024-04-10 01:45:00+00:00,1,1,6,tp,1,1.0289182966269772,0.7199459876504797
2024-04-10 12:15:00+00:00,2024-04-10 12:30:00+00:00,2024-04-10 12:45:00+00:00,1,1,4,stop,1,-1.0,-1.3273547557036978
2024-04-18 12:30:00+00:00,2024-04-18 12:45:00+00:00,2024-04-18 13:45:00+00:00,1,1,5,tp,4,0.624700096621831,0.5083533614514386
2024-04-22 01:15:00+00:00,2024-04-22 01:30:00+00:00,2024-04-22 01:45:00+00:00,-1,-1,6,tp,1,0.23558137084921996,0.12458290690293636
