symbol,t0,checkpoint_time,settlement_time,entry_time,entry_price,direction,trade_dir,atr_entry,risk_distance,c,c_z,checkpoint_premium,premium_at_entry,exit_time,exit_price,exit_reason,hold_bars,gross_R,net_R
ETHUSDT,2022-12-14 00:00:00+00:00,2022-12-14 07:00:00+00:00,2022-12-14 08:00:00+00:00,2022-12-14 08:00:00+00:00,1323.13,-1,-1,2.9622386716645486,2.9622386716645486,0.0008190662999889664,2.4986720364167487,0.00060977,0.00038065,2022-12-14 08:30:00+00:00,1326.0922386716647,stop_loss,2,-1.0000000000000295,-1.6253317863003902
ETHUSDT,2022-12-18 00:00:00+00:00,2022-12-18 07:00:00+00:00,2022-12-18 08:00:00+00:00,2022-12-18 08:00:00+00:00,1185.98,1,1,2.530048485109003,2.530048485109003,-0.00170367981013793,-5.215662899582913,-0.00036171,-0.00077502,2022-12-18 08:30:00+00:00,1186.17,premium_reversion,2,0.07509737505756485,-0.5811635660952943
ETHUSDT,2022-12-18 08:00:00+00:00,2022-12-18 15:00:00+00:00,2022-12-18 16:00:00+00:00,2022-12-18 16:00:00+00:00,1173.4,-1,-1,2.6015296054183534,2.6015296054183534,0.0028227812879871137,7.342117558023832,-0.00073231,-0.00063338,2022-12-18 16:15:00+00:00,1176.0015296054185,stop_loss,1,-1.000000000000004,-1.6314592755656292
ETHUSDT,2023-01-12 08:00:00+00:00,2023-01-12 15:00:00+00:00,2023-01-12 16:00:00+00:00,2023-01-12 16:00:00+00:00,1385.65,1,1,10.122481319403926,10.122481319403926,-0.0009245142781716228,-2.0124359124154183,0.00024781,-6.213e-05,2023-01-12 17:15:00+00:00,1398.8092257152252,take_profit_r,5,1.3000000000000043,1.1083562775975377
ETHUSDT,2023-01-14 08:00:00+00:00,2023-01-14 15:00:00+00:00,2023-01-14 16:00:00+00:00,2023-01-14 16:00:00+00:00,1526.31,-1,-1,9.838570710355288,9.838570710355288,0.001800302763813905,4.609123946847854,0.00108638,0.00071172,2023-01-14 17:15:00+00:00,1536.1485707103552,stop_loss,5,-0.9999999999999982,-1.2171894742547231
ETHUSDT,2023-01-15 00:00:00+00:00,2023-01-15 07:00:00+00:00,2023-01-15 08:00:00+00:00,2023-01-15 08:00:00+00:00,1530.54,1,1,4.563323534008045,4.563323534008045,-0.0021230210449861525,-4.221671081591613,0.00051603,0.00085078,2023-01-15 08:15:00+00:00,1525.9766764659919,stop_loss,1,-1.000000000000007,-1.4695603947498355
ETHUSDT,2023-01-18 16:00:00+00:00,2023-01-18 23:00:00+00:00,2023-01-19 00:00:00+00:00,2023-01-19 00:00:00+00:00,1511.6,-1,-1,10.007121540185064,10.007121540185064,0.0011193048082139888,2.0687052560717603,0.00022128,0.00011407,2023-01-19 00:15:00+00:00,1517.95,premium_reversion,1,-0.6345481040178017,-0.8460215023873456
ETHUSDT,2023-01-23 08:00:00+00:00,2023-01-23 15:00:00+00:00,2023-01-23 16:00:00+00:00,2023-01-23 16:00:00+00:00,1620.93,-1,-1,11.376609269829101,11.376609269829101,0.0016800138415353854,2.745487869641026,0.00568419,4.601e-05,2023-01-23 18:00:00+00:00,1632.306609269829,stop_loss,8,-0.9999999999999939,-1.1994708569290629
ETHUSDT,2023-01-24 16:00:00+00:00,2023-01-24 23:00:00+00:00,2023-01-25 00:00:00+00:00,2023-01-25 00:00:00+00:00,1556.0,1,1,12.645674962280815,12.645674962280815,-0.00178103078202203,-2.6291443068712512,-0.00042147,-0.00023814,2023-01-25 00:15:00+00:00,1543.3543250377193,stop_loss,1,-0.9999999999999938,-1.172264430842766
ETHUSDT,2023-02-04 08:00:00+00:00,2023-02-04 15:00:00+00:00,2023-02-04 16:00:00+00:00,2023-02-04 16:00:00+00:00,1680.47,-1,-1,5.73947679666891,5.73947679666891,0.0017634019548541295,3.169045886795861,0.00042604,5.233e-05,2023-02-04 16:15:00+00:00,1673.0086801643304,take_profit_r,1,1.3000000000000127,0.8900919050033675
ETHUSDT,2023-02-16 00:00:00+00:00,2023-02-16 07:00:00+00:00,2023-02-16 08:00:00+00:00,2023-02-16 08:00:00+00:00,1683.22,-1,-1,6.813456794424689,6.813456794424689,0.0010890907762435673,2.626831166259063,0.00015437,0.00080424,2023-02-16 10:00:00+00:00,1690.0334567944246,stop_loss,8,-0.9999999999999885,-1.3458608561117176
ETHUSDT,2023-02-16 08:00:00+00:00,2023-02-16 15:00:00+00:00,2023-02-16 16:00:00+00:00,2023-02-16 16:00:00+00:00,1724.9,-1,-1,10.831228420934792,10.831228420934792,0.00183605407101799,4.068659711080152,0.00096809,0.00112013,2023-02-16 16:15:00+00:00,1710.8194030527848,take_profit_r,1,1.300000000000009,1.0770465263817703
ETHUSDT,2023-03-13 16:00:00+00:00,2023-03-13 23:00:00+00:00,2023-03-14 00:00:00+00:00,2023-03-14 00:00:00+00:00,1673.91,-1,-1,10.208815408747554,10.208815408747554,0.0006720505175892999,2.126687057821851,0.00041194,0.00014975,2023-03-14 02:00:00+00:00,1684.1188154087477,stop_loss,8,-1.0000000000000013,-1.2295539596094547
ETHUSDT,2023-03-14 08:00:00+00:00,2023-03-14 15:00:00+00:00,2023-03-14 16:00:00+00:00,2023-03-14 16:00:00+00:00,1770.29,-1,-1,16.378350051496636,16.378350051496636,0.0019075375384906262,5.432079578334535,-4.15e-05,-2.937e-05,2023-03-14 17:45:00+00:00,1748.9981449330544,take_profit_r,7,1.2999999999999967,1.14867791980221
ETHUSDT,2023-03-14 16:00:00+00:00,2023-03-14 23:00:00+00:00,2023-03-15 00:00:00+00:00,2023-03-15 00:00:00+00:00,1699.93,1,1,15.513108729623564,15.513108729623564,-0.0012880569414919934,-2.917977551373576,0.00135815,0.00056212,2023-03-15 00:15:00+00:00,1684.4168912703765,stop_loss,1,-1.000000000000001,-1.1534123199597897
ETHUSDT,2023-03-17 16:00:00+00:00,2023-03-17 23:00:00+00:00,2023-03-18 00:00:00+00:00,2023-03-18 00:00:00+00:00,1789.21,-1,-1,14.150994553574092,14.150994553574092,0.001201032949254623,2.704427814212823,-5.037e-05,8.915e-05,2023-03-18 00:15:00+00:00,1770.8137070803537,take_profit_r,1,1.3000000000000045,1.1229881305856853
ETHUSDT,2023-03-28 16:00:00+00:00,2023-03-28 23:00:00+00:00,2023-03-29 00:00:00+00:00,2023-03-29 00:00:00+00:00,1772.11,1,1,7.183364982746082,7.183364982746082,-0.0014809335288601417,-3.0769862029372033,-0.00033493,-0.00059123,2023-03-29 01:15:00+00:00,1781.4483744775698,take_profit_r,5,1.3000000000000012,0.954625094790664
ETHUSDT,2023-04-04 08:00:00+00:00,2023-04-04 15:00:00+00:00,2023-04-04 16:00:00+00:00,2023-04-04 16:00:00+00:00,1862.11,1,1,10.353281060617899,10.353281060617899,-0.001232770974227805,-2.97051357217788,-0.00040708,-0.00032996,2023-04-04 17:00:00+00:00,1864.74,premium_reversion,4,0.25402575131512434,0.00222596101324557
ETHUSDT,2023-04-13 16:00:00+00:00,2023-04-13 23:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,2011.8,1,1,6.251997453516035,6.251997453516035,-0.0009254236733200004,-2.167990027522482,1.633e-05,-7.318e-05,2023-04-14 00:15:00+00:00,2019.9275966895707,take_profit_r,1,1.2999999999999827,0.8495007762013504
ETHUSDT,2023-04-14 00:00:00+00:00,2023-04-14 07:00:00+00:00,2023-04-14 08:00:00+00:00,2023-04-14 08:00:00+00:00,2106.43,1,1,9.353714256798733,9.353714256798733,-0.002017512324165196,-4.885841648091567,0.00019235,0.00032265,2023-04-14 08:15:00+00:00,2104.65,premium_reversion,1,-0.19029873600275474,-0.5055747770531345
ETHUSDT,2023-04-14 08:00:00+00:00,2023-04-14 15:00:00+00:00,2023-04-14 16:00:00+00:00,2023-04-14 16:00:00+00:00,2060.0,-1,-1,12.629322770571461,12.629322770571461,0.001419823587074376,3.4256496247330834,0.00047081,0.00047322,2023-04-14 16:15:00+00:00,2058.08,premium_reversion,1,0.1520271541775787,-0.07633030032665064
ETHUSDT,2023-04-19 08:00:00+00:00,2023-04-19 15:00:00+00:00,2023-04-19 16:00:00+00:00,2023-04-19 16:00:00+00:00,1982.38,-1,-1,10.063736497098692,10.063736497098692,0.0008945651470500625,2.040703816615534,-0.00068797,-0.00057041,2023-04-19 17:15:00+00:00,1969.297142553772,take_profit_r,5,1.2999999999999918,1.0242244964581304
ETHUSDT,2023-05-18 00:00:00+00:00,2023-05-18 07:00:00+00:00,2023-05-18 08:00:00+00:00,2023-05-18 08:00:00+00:00,1826.26,1,1,3.8713684191937054,3.8713684191937054,-0.0006097355083713685,-2.3684005230380305,-0.00059285,0.0,2023-05-18 10:00:00+00:00,1825.7,time,8,-0.14465169401691233,-0.8050807008052924
ETHUSDT,2023-05-19 00:00:00+00:00,2023-05-19 07:00:00+00:00,2023-05-19 08:00:00+00:00,2023-05-19 08:00:00+00:00,1804.54,1,1,3.4922639785026712,3.4922639785026712,-0.0005667990081417358,-2.0680103116075794,-0.00054814,-0.00042055,2023-05-19 08:30:00+00:00,1809.0799431720534,take_profit_r,2,1.299999999999987,0.5765850418091145
ETHUSDT,2023-05-23 00:00:00+00:00,2023-05-23 07:00:00+00:00,2023-05-23 08:00:00+00:00,2023-05-23 08:00:00+00:00,1853.89,1,1,5.442219248253912,5.442219248253912,-0.0007947851088755526,-2.703980408472518,-0.00028551,-0.00032506,2023-05-23 08:15:00+00:00,1853.67,premium_reversion,1,-0.040424685218371594,-0.5173341740877746
ETHUSDT,2023-05-24 08:00:00+00:00,2023-05-24 15:00:00+00:00,2023-05-24 16:00:00+00:00,2023-05-24 16:00:00+00:00,1792.5,1,1,6.96391608390488,6.96391608390488,-0.0007091046796718094,-2.1522115154704524,-0.00041508,-0.00046404,2023-05-24 16:30:00+00:00,1785.536083916095,stop_loss,2,-1.0000000000000038,-1.360357587564851
ETHUSDT,2023-05-25 00:00:00+00:00,2023-05-25 07:00:00+00:00,2023-05-25 08:00:00+00:00,2023-05-25 08:00:00+00:00,1777.89,-1,-1,4.242625975097601,4.242625975097601,0.0006537556420274195,2.2259126225973884,-0.00036173,-0.00060867,2023-05-25 08:15:00+00:00,1782.1326259750977,stop_loss,1,-0.9999999999999887,-1.586675802818723
ETHUSDT,2023-05-28 16:00:00+00:00,2023-05-28 23:00:00+00:00,2023-05-29 00:00:00+00:00,2023-05-29 00:00:00+00:00,1908.36,-1,-1,8.37741557767712,8.37741557767712,0.0014476872774818008,4.800782805920807,-0.00020306,-0.00013385,2023-05-29 00:15:00+00:00,1916.737415577677,stop_loss,1,-0.9999999999999958,-1.3189174483738304
ETHUSDT,2023-06-02 16:00:00+00:00,2023-06-02 23:00:00+00:00,2023-06-03 00:00:00+00:00,2023-06-03 00:00:00+00:00,1905.59,1,1,3.198655634675983,3.198655634675983,-0.0009476471664903248,-2.623392417496162,-0.00054135,-0.00042251,2023-06-03 00:30:00+00:00,1902.391344365324,stop_loss,2,-1.0000000000000102,-1.834046019546045
ETHUSDT,2023-06-10 00:00:00+00:00,2023-06-10 07:00:00+00:00,2023-06-10 08:00:00+00:00,2023-06-10 08:00:00+00:00,1731.4,1,1,11.670245491807615,11.670245491807615,-0.0008187834065685317,-2.247219940818735,-0.00048878,-0.00052979,2023-06-10 08:15:00+00:00,1735.63,premium_reversion,1,0.3624602415578517,0.15475595618514096
ETHUSDT,2023-06-14 08:00:00+00:00,2023-06-14 15:00:00+00:00,2023-06-14 16:00:00+00:00,2023-06-14 16:00:00+00:00,1739.96,1,1,3.2616217059070496,3.2616217059070496,-0.0006693948441234342,-2.10617333218914,-0.00052774,-0.00061588,2023-06-14 16:15:00+00:00,1741.08,premium_reversion,1,0.34338746212397475,-0.40346309862263696
ETHUSDT,2023-06-15 16:00:00+00:00,2023-06-15 23:00:00+00:00,2023-06-16 00:00:00+00:00,2023-06-16 00:00:00+00:00,1665.64,1,1,5.525878750536612,5.525878750536612,-0.0007539925092484205,-2.1597410367034384,-0.00088912,-0.00086477,2023-06-16 00:15:00+00:00,1660.1141212494636,stop_loss,1,-0.9999999999999886,-1.42199550610362
ETHUSDT,2023-06-20 16:00:00+00:00,2023-06-20 23:00:00+00:00,2023-06-21 00:00:00+00:00,2023-06-21 00:00:00+00:00,1791.37,1,1,7.226587298841459,7.226587298841459,-0.0009919181521767738,-2.9920853394496385,-0.00041704,-0.00053879,2023-06-21 00:15:00+00:00,1800.7645634884939,take_profit_r,1,1.3000000000000125,0.9529595649661673
ETHUSDT,2023-06-23 08:00:00+00:00,2023-06-23 15:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-23 16:00:00+00:00,1916.53,-1,-1,10.408722019971107,10.408722019971107,0.0008510243955710456,2.965023654043372,-4.474e-05,-0.00152371,2023-06-23 16:15:00+00:00,1926.938722019971,stop_loss,1,-0.9999999999999933,-1.2577782358729357
ETHUSDT,2023-06-23 16:00:00+00:00,2023-06-23 23:00:00+00:00,2023-06-24 00:00:00+00:00,2023-06-24 00:00:00+00:00,1892.2,1,1,7.755985702596682,7.755985702596682,-0.0006965728906116046,-2.0141020774586997,-0.00019156,-0.00042046,2023-06-24 00:15:00+00:00,1884.4440142974033,stop_loss,1,-1.0000000000000047,-1.3415529761888463
ETHUSDT,2023-06-24 16:00:00+00:00,2023-06-24 23:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,1874.47,1,1,4.676932777835499,4.676932777835499,-0.00087625609593133,-2.4188990890429474,-0.00054501,-0.00032478,2023-06-25 00:15:00+00:00,1869.7930672221646,stop_loss,1,-0.9999999999999827,-1.5611066322006097
ETHUSDT,2023-06-26 00:00:00+00:00,2023-06-26 07:00:00+00:00,2023-06-26 08:00:00+00:00,2023-06-26 08:00:00+00:00,1891.5,-1,-1,6.52067408939052,6.52067408939052,0.0006784702984759435,2.10290421520645,-0.00039209,-0.00017315,2023-06-26 08:15:00+00:00,1889.78,premium_reversion,1,0.263776409681103,-0.1423319103633841
ETHUSDT,2023-06-27 08:00:00+00:00,2023-06-27 15:00:00+00:00,2023-06-27 16:00:00+00:00,2023-06-27 16:00:00+00:00,1870.4,-1,-1,7.872682795421786,7.872682795421786,0.000690562974177666,2.0097175778398073,-0.00061749,-0.00053521,2023-06-27 16:15:00+00:00,1878.2726827954218,stop_loss,1,-0.9999999999999921,-1.3326134264577143
ETHUSDT,2023-07-02 16:00:00+00:00,2023-07-02 23:00:00+00:00,2023-07-03 00:00:00+00:00,2023-07-03 00:00:00+00:00,1937.69,-1,-1,10.442012396595127,10.442012396595127,0.0009236375412594463,2.656537256153882,9.001e-05,3.546e-05,2023-07-03 01:30:00+00:00,1948.1320123965952,stop_loss,6,-1.0000000000000018,-1.259793409255536
ETHUSDT,2023-07-03 08:00:00+00:00,2023-07-03 15:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03 16:00:00+00:00,1968.17,-1,-1,6.947899882222495,6.947899882222495,0.0014361005138633569,3.746193663315179,5.65e-05,-1.35e-06,2023-07-03 16:30:00+00:00,1959.1377301531109,take_profit_r,2,1.299999999999997,0.9034142623369794
ETHUSDT,2023-07-13 16:00:00+00:00,2023-07-13 23:00:00+00:00,2023-07-14 00:00:00+00:00,2023-07-14 00:00:00+00:00,2004.77,1,1,8.997059594207354,8.997059594207354,-0.0022566674636971843,-5.219009585914676,-0.00015885,-0.00011466,2023-07-14 00:30:00+00:00,2016.4661774724696,take_profit_r,2,1.3000000000000014,0.9880449695134805
ETHUSDT,2023-08-07 00:00:00+00:00,2023-08-07 07:00:00+00:00,2023-08-07 08:00:00+00:00,2023-08-07 08:00:00+00:00,1836.18,1,1,2.484072285230907,2.484072285230907,-0.0008387189328812628,-3.037872673688556,-0.00054495,-0.00046452,2023-08-07 08:45:00+00:00,1833.6959277147691,stop_loss,3,-1.0000000000000062,-2.034853943375106
ETHUSDT,2023-08-07 16:00:00+00:00,2023-08-07 23:00:00+00:00,2023-08-08 00:00:00+00:00,2023-08-08 00:00:00+00:00,1828.18,1,1,3.393961796383851,3.393961796383851,-0.0006727764808000069,-2.232727972584992,-0.00042658,-0.00047642,2023-08-08 00:45:00+00:00,1832.592150335299,take_profit_r,3,1.2999999999999907,0.5458807277303358
ETHUSDT,2023-08-17 16:00:00+00:00,2023-08-17 23:00:00+00:00,2023-08-18 00:00:00+00:00,2023-08-18 00:00:00+00:00,1681.0,1,1,30.32563025522422,30.32563025522422,-0.001299530232087583,-4.733840306715675,-0.00142787,-0.00024086,2023-08-18 02:00:00+00:00,1693.48,time,8,0.41153307927870947,0.33392875646023884
ETHUSDT,2023-09-07 08:00:00+00:00,2023-09-07 15:00:00+00:00,2023-09-07 16:00:00+00:00,2023-09-07 16:00:00+00:00,1629.85,-1,-1,3.47264388656628,3.47264388656628,0.0005159438617867519,2.5351119088755163,-0.00023695,-0.0004172,2023-09-07 16:15:00+00:00,1633.322643886566,stop_loss,1,-0.9999999999999697,-1.6570757251634314
ETHUSDT,2023-09-12 08:00:00+00:00,2023-09-12 15:00:00+00:00,2023-09-12 16:00:00+00:00,2023-09-12 16:00:00+00:00,1602.95,1,1,6.239566332194308,6.239566332194308,-0.0007262473666708568,-3.7146581149418463,-0.00061199,-0.00054887,2023-09-12 16:30:00+00:00,1611.0614362318527,take_profit_r,2,1.3000000000000036,0.9403387862997892
ETHUSDT,2023-09-13 16:00:00+00:00,2023-09-13 23:00:00+00:00,2023-09-14 00:00:00+00:00,2023-09-14 00:00:00+00:00,1606.69,1,1,3.25303463420222,3.25303463420222,-0.00044692471838442944,-2.159166262595361,-0.00053239,-0.00077325,2023-09-14 00:30:00+00:00,1610.918945024463,take_profit_r,2,1.300000000000027,0.6085330305585415
ETHUSDT,2023-10-01 00:00:00+00:00,2023-10-01 07:00:00+00:00,2023-10-01 08:00:00+00:00,2023-10-01 08:00:00+00:00,1677.51,1,1,1.949533389271121,1.949533389271121,-0.00046266208354756944,-2.14128037199087,-0.00064709,-0.00045044,2023-10-01 08:15:00+00:00,1675.5604666107288,stop_loss,1,-1.0000000000000455,-2.2046544126531407
ETHUSDT,2023-10-01 16:00:00+00:00,2023-10-01 23:00:00+00:00,2023-10-02 00:00:00+00:00,2023-10-02 00:00:00+00:00,1733.4,-1,-1,9.619182003951693,9.619182003951693,0.0011251295705624906,5.579303065011684,-0.00030062,-0.00040561,2023-10-02 00:15:00+00:00,1728.78,premium_reversion,1,0.4802903197072431,0.2280069135919358
ETHUSDT,2023-10-06 08:00:00+00:00,2023-10-06 15:00:00+00:00,2023-10-06 16:00:00+00:00,2023-10-06 16:00:00+00:00,1642.16,-1,-1,5.993036444117938,5.993036444117938,0.0004948532255848269,2.006887067651001,-0.00042083,-0.0004773,2023-10-06 16:15:00+00:00,1634.3690526226467,take_profit_r,1,1.3000000000000143,0.9163841115539407
ETHUSDT,2023-10-23 16:00:00+00:00,2023-10-23 23:00:00+00:00,2023-10-24 00:00:00+00:00,2023-10-24 00:00:00+00:00,1766.35,-1,-1,18.3534631247573,18.3534631247573,0.0007074628766365257,3.6870701825854257,0.00049225,0.00072409,2023-10-24 00:15:00+00:00,1774.72,premium_reversion,1,-0.4560447226283786,-0.5907816920597376
ETHUSDT,2023-10-24 00:00:00+00:00,2023-10-24 07:00:00+00:00,2023-10-24 08:00:00+00:00,2023-10-24 08:00:00+00:00,1809.82,-1,-1,12.169256781286993,12.169256781286993,0.0007523627036412966,3.497350861562399,-4.9e-07,0.00012523,2023-10-24 08:45:00+00:00,1818.54,premium_reversion,3,-0.7165597831257053,-0.9247687186045108
ETHUSDT,2023-10-25 08:00:00+00:00,2023-10-25 15:00:00+00:00,2023-10-25 16:00:00+00:00,2023-10-25 16:00:00+00:00,1806.35,1,1,9.666588222167285,9.666588222167285,-0.0004886659443260478,-2.189625766045658,-0.0002568,2.41e-06,2023-10-25 16:15:00+00:00,1796.6834117778326,stop_loss,1,-1.0000000000000038,-1.2616114333080644
ETHUSDT,2023-11-01 16:00:00+00:00,2023-11-01 23:00:00+00:00,2023-11-02 00:00:00+00:00,2023-11-02 00:00:00+00:00,1848.2,1,1,10.706447546583068,10.706447546583068,-0.0009560003589750959,-3.8103341147099887,0.0008794,0.00084364,2023-11-02 01:15:00+00:00,1862.118381810558,take_profit_r,5,1.3000000000000014,1.0583250663918142
ETHUSDT,2023-11-02 00:00:00+00:00,2023-11-02 07:00:00+00:00,2023-11-02 08:00:00+00:00,2023-11-02 08:00:00+00:00,1836.13,1,1,7.412161973565369,7.412161973565369,-0.000683231978466613,-2.4267837454488603,0.00055994,0.00057626,2023-11-02 08:15:00+00:00,1828.7178380264347,stop_loss,1,-1.0000000000000027,-1.3468059668916719
ETHUSDT,2023-11-05 16:00:00+00:00,2023-11-05 23:00:00+00:00,2023-11-06 00:00:00+00:00,2023-11-06 00:00:00+00:00,1892.49,1,1,8.974514327521057,8.974514327521057,-0.0006917750333632131,-2.314982074044699,0.0003186,0.00034053,2023-11-06 01:00:00+00:00,1897.76,premium_reversion,4,0.5872184062193885,0.29199507676576647
ETHUSDT,2023-11-07 16:00:00+00:00,2023-11-07 23:00:00+00:00,2023-11-08 00:00:00+00:00,2023-11-08 00:00:00+00:00,1885.79,1,1,7.3519196015646,7.3519196015646,-0.0007486337443131711,-2.342668183886284,0.00027511,0.00032415,2023-11-08 01:30:00+00:00,1889.33,premium_reversion,6,0.4815068977694748,0.12240258990433639
ETHUSDT,2023-11-08 16:00:00+00:00,2023-11-08 23:00:00+00:00,2023-11-09 00:00:00+00:00,2023-11-09 00:00:00+00:00,1888.42,1,1,6.554595093687865,6.554595093687865,-0.0007285739182916879,-2.150450789190643,7.047e-05,0.00014359,2023-11-09 00:15:00+00:00,1881.8654049063123,stop_loss,1,-0.9999999999999891,-1.4033487900032027
ETHUSDT,2023-11-09 08:00:00+00:00,2023-11-09 15:00:00+00:00,2023-11-09 16:00:00+00:00,2023-11-09 16:00:00+00:00,2039.55,-1,-1,20.39121890539366,20.39121890539366,0.002689909966407541,7.879009590862378,0.00341992,0.00259083,2023-11-09 16:15:00+00:00,2013.0414154229882,take_profit_r,1,1.3000000000000014,1.1599706072870073
ETHUSDT,2023-11-09 16:00:00+00:00,2023-11-09 23:00:00+00:00,2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,2122.92,-1,-1,20.78092328090671,20.78092328090671,0.002950084499553086,5.968785333989755,0.00104283,0.00097194,2023-11-10 00:15:00+00:00,2113.69,premium_reversion,1,0.4441573589023566,0.30113734194619357
ETHUSDT,2023-12-02 16:00:00+00:00,2023-12-02 23:00:00+00:00,2023-12-03 00:00:00+00:00,2023-12-03 00:00:00+00:00,2165.26,1,1,9.266200463526749,9.266200463526749,-0.0013090795032187376,-3.9088545234396315,0.00047296,1.574e-05,2023-12-03 02:00:00+00:00,2177.306060602585,take_profit_r,8,1.300000000000017,0.9728579300726572
ETHUSDT,2023-12-03 16:00:00+00:00,2023-12-03 23:00:00+00:00,2023-12-04 00:00:00+00:00,2023-12-04 00:00:00+00:00,2193.25,-1,-1,9.782525958098471,9.782525958098471,0.000715265108100986,2.084228958504022,0.00021146,6.737e-05,2023-12-04 00:15:00+00:00,2197.9,premium_reversion,1,-0.47533735355443496,-0.789218452684874
ETHUSDT,2023-12-05 16:00:00+00:00,2023-12-05 23:00:00+00:00,2023-12-06 00:00:00+00:00,2023-12-06 00:00:00+00:00,2293.97,1,1,12.996402176964247,12.996402176964247,-0.0011088276684598451,-3.267739064438473,0.00065753,-5.064e-05,2023-12-06 00:15:00+00:00,2310.865322830053,take_profit_r,1,1.2999999999999887,1.0528886874790209
ETHUSDT,2023-12-07 16:00:00+00:00,2023-12-07 23:00:00+00:00,2023-12-08 00:00:00+00:00,2023-12-08 00:00:00+00:00,2357.05,1,1,11.332974127013342,11.332974127013342,-0.0011618766128796605,-3.153665865861688,0.00061833,0.00070563,2023-12-08 00:15:00+00:00,2362.29,premium_reversion,1,0.4623675957672653,0.17119336709463373
ETHUSDT,2023-12-09 00:00:00+00:00,2023-12-09 07:00:00+00:00,2023-12-09 08:00:00+00:00,2023-12-09 08:00:00+00:00,2385.27,-1,-1,7.181251128225371,7.181251128225371,0.0009399557875124428,2.5944399818670925,0.0009225,0.00091978,2023-12-09 08:15:00+00:00,2392.4512511282255,stop_loss,1,-1.0000000000000235,-1.4650133995279726
ETHUSDT,2023-12-10 08:00:00+00:00,2023-12-10 15:00:00+00:00,2023-12-10 16:00:00+00:00,2023-12-10 16:00:00+00:00,2353.53,1,1,5.532790288704775,5.532790288704775,-0.0009001269552301113,-2.188071220392317,0.0005734,0.00090105,2023-12-10 16:30:00+00:00,2347.9972097112955,stop_loss,2,-0.9999999999999947,-1.5955298914413247
ETHUSDT,2023-12-11 00:00:00+00:00,2023-12-11 07:00:00+00:00,2023-12-11 08:00:00+00:00,2023-12-11 08:00:00+00:00,2237.16,-1,-1,14.11730754285604,14.11730754285604,0.0022825664362297405,5.694645254121489,-0.0001429,-7.914e-05,2023-12-11 10:00:00+00:00,2251.277307542856,stop_loss,8,-0.999999999999997,-1.2218570354504246
ETHUSDT,2023-12-26 00:00:00+00:00,2023-12-26 07:00:00+00:00,2023-12-26 08:00:00+00:00,2023-12-26 08:00:00+00:00,2242.5,1,1,8.450421230187617,8.450421230187617,-0.0012105315860369077,-2.481302666082387,0.00059128,0.00050632,2023-12-26 08:30:00+00:00,2239.78,premium_reversion,2,-0.32187744562165577,-0.6933973869927081
ETHUSDT,2023-12-29 16:00:00+00:00,2023-12-29 23:00:00+00:00,2023-12-30 00:00:00+00:00,2023-12-30 00:00:00+00:00,2300.61,1,1,11.358546080112179,11.358546080112179,-0.0012366430680613846,-2.382967118184363,0.0005713,0.00049963,2023-12-30 00:15:00+00:00,2303.83,premium_reversion,1,0.2834869865640408,-7.518567906289464e-05
ETHUSDT,2024-01-02 08:00:00+00:00,2024-01-02 15:00:00+00:00,2024-01-02 16:00:00+00:00,2024-01-02 16:00:00+00:00,2359.61,1,1,12.058407236203228,12.058407236203228,-0.001580790298215881,-3.3091694607363062,0.00101461,0.00092301,2024-01-02 18:00:00+00:00,2359.5,time,8,-0.009122266137261631,-0.2830766894115035
ETHUSDT,2024-02-11 08:00:00+00:00,2024-02-11 15:00:00+00:00,2024-02-11 16:00:00+00:00,2024-02-11 16:00:00+00:00,2507.65,-1,-1,6.089693171523885,6.089693171523885,0.00056525815629728,2.290574947697009,-0.00049724,-0.00057814,2024-02-11 16:15:00+00:00,2508.21,premium_reversion,1,-0.09195865608115868,-0.6684589658860088
ETHUSDT,2024-02-12 16:00:00+00:00,2024-02-12 23:00:00+00:00,2024-02-13 00:00:00+00:00,2024-02-13 00:00:00+00:00,2660.91,1,1,12.959972584456603,12.959972584456603,-0.0006721312928407336,-2.572899784296136,0.00017316,0.00064249,2024-02-13 00:15:00+00:00,2677.7579643597933,take_profit_r,1,1.2999999999999876,1.012555410459122
ETHUSDT,2024-02-13 00:00:00+00:00,2024-02-13 07:00:00+00:00,2024-02-13 08:00:00+00:00,2024-02-13 08:00:00+00:00,2650.26,1,1,7.49487305597584,7.49487305597584,-0.0015178294446250577,-5.439704681038902,0.00055572,0.00055025,2024-02-13 08:15:00+00:00,2660.0033349727687,take_profit_r,1,1.299999999999985,0.8049463850436063
ETHUSDT,2024-02-14 08:00:00+00:00,2024-02-14 15:00:00+00:00,2024-02-14 16:00:00+00:00,2024-02-14 16:00:00+00:00,2751.36,1,1,14.652264685485711,14.652264685485711,-0.0007258998496075736,-2.0885729078617232,0.00065468,0.00073951,2024-02-14 16:15:00+00:00,2736.7077353145146,stop_loss,1,-0.9999999999999879,-1.2628879618735973
